,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140
387,-0.87675733,-3.3603157,-4.600107,-4.8961377,-3.8652326,-2.6121481,-1.7606293,-1.4757612,-0.75433745,-0.17381668,-0.14039461,-0.19385163,-0.15476651,-0.15904857,-0.21662585,-0.21164032,-0.23807888,-0.29950134,-0.2441402,-0.3170014,-0.38569625,-0.3917271,-0.58595836,-0.43588675,-0.51819355,-0.61866368,-0.64843817,-0.71581566,-0.73632559,-0.78247732,-0.73970679,-0.88892987,-0.89679312,-0.95107106,-0.90573275,-0.92199752,-1.0477728,-0.94365451,-0.86444362,-0.77434947,-0.61329436,-0.63587213,-0.49126897,-0.30005712,-0.2627249,-0.25371463,-0.072703258,-0.050358078,-0.031141759,0.12218962,0.018822613,0.031846114,0.092012303,0.085047361,0.1492499,0.10484268,0.026541057,0.053500025,0.11208123,0.14326748,0.14559709,0.25192665,0.25360033,0.2901289,0.28707825,0.46117648,0.48008707,0.49858123,0.63628765,0.62457479,0.69811825,0.61974714,0.68040948,0.77027324,0.72978545,0.66837838,0.69114686,0.76614766,0.68498365,0.61004225,0.58378751,0.5474957,0.5522401,0.51470726,0.57271732,0.39825415,0.45400655,0.34909759,0.39784524,0.40143832,0.32760552,0.42892706,0.43342701,0.33735028,0.35912626,0.3704704,0.35922391,0.42605424,0.54659042,0.64672688,0.75350226,0.86455403,0.88222593,1.1274652,1.3270311,1.2775255,1.0010517,0.61700391,0.67591908,0.59439642,0.6939544,0.6259235,0.40635594,0.14044323,-0.22943115,-0.16845024,-0.071468706,-0.18684088,-0.13604161,-0.10748342,-0.15670646,-0.17093466,-0.11552287,-0.11864607,-0.035977428,-0.097101356,-0.000818908,-0.050751173,0.051273067,0.36200738,0.88910871,1.2178822,1.2405921,1.5579901,1.6425024,1.4841128,1.3426116,1.3601031,2.0445887,0.68654928
823,-0.98785136,-2.2919252,-2.9651032,-3.5888767,-3.7494229,-3.5039341,-2.753948,-1.8063463,-1.1739372,-1.1151139,-0.55240683,-0.035095523,-0.20112447,-0.24670723,-0.18384306,-0.11063271,-0.22587023,-0.41630679,-0.32880127,-0.020321651,-0.089101187,-0.20363414,-0.24455634,-0.27604185,-0.27519924,-0.38626202,-0.31495488,-0.29090264,-0.39956763,-0.37214215,-0.28488907,-0.27437624,-0.25369827,-0.23878791,-0.04271285,0.034494873,-0.059842923,0.010132228,-0.13441468,-0.012252377,-0.014866083,-0.097018543,-0.074923528,-0.069634141,0.131708,0.25780804,0.2115838,0.19192402,0.19310013,0.1825739,0.16946249,0.064523194,0.04698047,0.061659634,0.023752757,0.15769216,0.22539482,0.10087901,0.20238264,0.1086184,-0.067070738,0.090720525,0.15278704,0.1542951,0.12659374,0.14693314,0.1902096,0.18372672,0.088563343,0.10390566,0.36091768,0.38152617,0.3963036,0.43347073,0.44261074,0.40680966,0.36286419,0.414173,0.53351449,0.54495357,0.52261191,0.47982493,0.44242819,0.54879104,0.51898706,0.59456719,0.57449324,0.5070312,0.42214512,0.55472271,0.59520847,0.47637238,0.62383681,0.61811614,0.69456709,0.75031611,0.82709969,1.0767281,1.238827,1.4149426,1.7328886,2.1169706,2.3401004,2.2895589,2.1152688,1.8965876,1.7658238,1.6512133,1.2353992,0.83830392,0.50021836,0.15689236,-0.023318762,-0.24234949,-0.32737027,-0.21046607,-0.30502897,-0.34211842,-0.27947323,-0.28579073,-0.32317511,-0.3504894,-0.31176785,-0.34581119,-0.34298904,-0.3034013,-0.28904413,-0.10948654,0.14125992,0.85695963,1.4357099,1.375064,0.70438532,-0.22862409,-1.0698653,-1.9498906,-1.9429791,-1.5176105,-0.84110015,-1.8472025
4247,-0.43410796,-3.0166079,-3.9591819,-4.6995561,-4.6119042,-3.6240435,-2.0233778,-1.6976125,-1.3069741,-0.26263983,-0.096293066,-0.18996636,-0.19926612,-0.10420579,-0.037232383,-0.055317888,-0.010836845,-0.20115688,-0.045551821,-0.068455824,-0.16014508,-0.29086934,-0.23880701,-0.1763032,-0.32568354,-0.36515171,-0.42531739,-0.37257929,-0.45522834,-0.54370346,-0.4560943,-0.65867566,-0.58472818,-0.61277699,-0.74997382,-0.70951216,-0.87703043,-0.7741506,-0.57641623,-0.69495915,-0.59810412,-0.41728382,-0.42257713,-0.33199445,-0.15085177,-0.19121028,-0.11670988,-0.042362397,-0.09856414,-0.012135761,0.048434505,0.13443031,0.052165032,0.10903692,0.080955137,0.083140018,0.093838557,0.082968974,0.081612844,0.2056097,0.25042026,0.30050827,0.29315033,0.31954826,0.1738018,0.3943168,0.38005716,0.4527738,0.537919,0.42630649,0.56665228,0.49269698,0.50513968,0.59692931,0.63108349,0.51670383,0.46358082,0.47906808,0.4802838,0.3617127,0.34682586,0.3922164,0.32783942,0.39539221,0.37594311,0.39232367,0.39389299,0.37149249,0.26617609,0.33820538,0.36283954,0.21438764,0.19615109,0.2775119,0.34685791,0.32774695,0.43130509,0.41825899,0.49638664,0.59754721,0.62196218,0.76655623,0.73785934,1.0543357,1.2429732,1.3172556,1.1678496,0.8875307,0.73261618,0.65503401,0.60360508,0.691116,0.53717845,0.36221142,-0.13586458,-0.26891835,-0.33125072,-0.34322824,-0.3258949,-0.29161008,-0.21181483,-0.23307339,-0.27289269,-0.23390904,-0.30712607,-0.17555251,-0.23058104,-0.13853933,-0.06322872,0.028003001,0.58875671,1.0913109,1.1901274,1.3184718,1.4598651,1.3084098,1.5161372,1.7116517,2.8745767,1.3081331
412,-0.33398123,-2.2861482,-3.4534068,-4.2574167,-3.697944,-2.7577626,-1.9326357,-1.7428139,-0.97229991,-0.47632912,-0.41116631,-0.59432495,-0.53052761,-0.60066163,-0.57625514,-0.52013774,-0.48423286,-0.45934146,-0.61224466,-0.65992728,-0.62040977,-0.61248288,-0.67817405,-0.73394378,-0.72378687,-0.77503785,-0.83809741,-0.83252459,-0.82919905,-0.88249006,-0.95288557,-0.96395689,-0.99957857,-0.98500486,-1.0136302,-1.0712338,-0.99924863,-1.0056857,-0.98168599,-0.90567116,-0.84772133,-0.77933864,-0.68093554,-0.63409762,-0.52788807,-0.39716028,-0.31350345,-0.21710076,-0.21685866,-0.15351615,-0.13018576,-0.063480744,-0.020437536,0.076512809,0.005610085,0.052199288,0.086933211,0.092964493,0.19693914,0.13811702,0.15805302,0.2003545,0.1857005,0.20695153,0.23099108,0.37741949,0.30709155,0.39309692,0.45624538,0.54133117,0.44216954,0.55709646,0.64595584,0.65420285,0.71557523,0.66919653,0.64504559,0.69392819,0.6918609,0.74123812,0.69696879,0.67191704,0.659045,0.6876549,0.65680243,0.63150729,0.65361479,0.61838154,0.62367153,0.45850002,0.54855905,0.58383356,0.47815602,0.5347814,0.51706276,0.61555697,0.57725359,0.74710273,0.89023963,0.98655562,1.2300019,1.4017798,1.5932997,1.7867258,1.963216,2.0290183,2.0165821,1.8907482,1.6305222,1.546928,1.1845206,0.89043046,0.57293001,0.14746952,-0.032019814,0.005067087,-0.076514723,-0.10510765,-0.075616845,-0.048471508,-0.036965538,-0.048047292,-0.040831445,0.02244841,-0.026778135,-0.06162311,0.012568423,0.014697569,0.13784532,0.41151717,0.99324707,1.13464,0.88246104,0.68165066,0.44998013,0.17741117,0.27688699,0.74877832,1.4106098,0.054559283
282,-1.4010531,-2.6149796,-3.0188787,-3.4725526,-3.4718281,-3.2093365,-2.5309594,-1.9336952,-1.7690825,-1.3510824,-1.0552153,-1.052199,-0.98318022,-0.98982653,-0.92725374,-0.89217771,-0.9051511,-0.91819738,-0.86234722,-0.91519099,-0.80252338,-0.80274629,-0.76882587,-0.78428783,-0.79042892,-0.72358114,-0.78297318,-0.78068003,-0.79085588,-0.85326615,-0.74125113,-0.77933409,-0.70233159,-0.71153714,-0.74247103,-0.69220552,-0.63484789,-0.59808151,-0.61333384,-0.58723912,-0.53203994,-0.49572139,-0.40588505,-0.34980396,-0.35740357,-0.32411674,-0.26178226,-0.17947629,-0.13976545,-0.13263941,-0.13295584,-0.05660278,-0.15052303,-0.14630374,-0.11191882,-0.10641374,-0.091725725,-0.14876959,-0.0583201,0.023325215,0.025701942,-0.017815626,0.021778066,0.045963824,0.071513345,0.1257496,0.13923602,0.22190498,0.21647147,0.2400396,0.30714196,0.34481651,0.3920723,0.38746871,0.41143147,0.48277598,0.50340416,0.53129938,0.53984036,0.53199766,0.54607717,0.49610366,0.43390364,0.50084619,0.51183746,0.50636898,0.49967711,0.49743625,0.46858996,0.47821631,0.49491065,0.50410988,0.57737282,0.59694138,0.64201812,0.79198747,0.89268653,1.0280823,1.0577239,1.250142,1.4159181,1.5856616,1.6952209,1.6548564,1.6331182,1.6034032,1.47214,1.3519432,1.2615612,1.133736,0.93050616,0.71438896,0.60258613,0.4813045,0.47893427,0.52196854,0.49891135,0.54906624,0.46900006,0.54944019,0.55538336,0.55358734,0.552625,0.53061086,0.54697036,0.58116718,0.61516682,0.73412922,0.93498042,1.3255714,1.5815047,1.4273023,1.1863889,0.80318044,0.46175444,0.28143576,0.25878514,0.5158883,0.68911237,0.078797824
3376,-2.1172722,-3.2880467,-3.8060766,-4.1675842,-3.6754457,-3.0687759,-1.8946874,-1.2832199,-1.2700146,-0.68995117,-0.30004267,-0.25208931,-0.28594836,-0.26717429,-0.20544178,-0.29709107,-0.23842061,-0.22483879,-0.35511361,-0.21706343,-0.23631479,-0.283664,-0.28520691,-0.24423081,-0.27266489,-0.3183052,-0.310683,-0.27349311,-0.3056028,-0.36127446,-0.30178213,-0.29427143,-0.4283172,-0.38615484,-0.40728332,-0.37225457,-0.28941095,-0.4827721,-0.3750297,-0.33285488,-0.29894707,-0.19463734,-0.12466533,-0.084001209,-0.1115526,-0.051820759,0.026932083,0.027445663,0.086385752,0.066580978,0.21560944,0.22051723,0.18211181,0.10003832,0.11068791,0.22022069,0.11021328,0.13063119,0.15877594,0.10695299,0.17390355,0.23247075,0.14231015,0.074307271,0.1311729,0.10161077,0.22573644,0.22017211,0.17699604,0.28844977,0.27406909,0.2825853,0.34368282,0.27951805,0.46905613,0.42942236,0.44589596,0.46570504,0.51380999,0.53041477,0.52839193,0.57253853,0.55471095,0.6320059,0.5758778,0.57778723,0.6137107,0.51968359,0.51932826,0.58281073,0.69182157,0.82354234,0.97700989,1.0913157,1.1778452,1.3640384,1.5470134,1.838493,2.0747595,2.1711119,2.1288442,2.0691428,2.0453832,1.8518644,1.6481265,1.3696508,1.1020976,0.84461174,0.50442905,0.16854292,-0.097074099,-0.22335516,-0.21696289,-0.29891619,-0.3142886,-0.31682725,-0.3743736,-0.32736797,-0.29875891,-0.329524,-0.33782415,-0.42875402,-0.43956737,-0.50987399,-0.47459437,-0.39951917,-0.21688293,0.12635059,0.71646722,1.0252761,0.84263531,0.71438957,0.27443937,-0.072072991,-0.1427864,-0.45427313,-0.47159048,-0.22234313,-0.4924999,-1.6389158
4208,0.68521175,-0.91885933,-2.6648072,-3.7999193,-4.3061452,-3.8548985,-3.0632742,-1.9488192,-1.5029096,-1.1604966,-0.50353997,-0.48375487,-0.3864367,-0.37792578,-0.24623974,-0.22349573,-0.35687324,-0.39222674,-0.43476332,-0.30797,-0.30520007,-0.62087606,-0.50696321,-0.43199207,-0.55252832,-0.51393911,-0.49396423,-0.5209369,-0.51610538,-0.59714881,-0.66045671,-0.78904674,-0.82114598,-0.96018136,-0.73462953,-0.73093502,-0.86342989,-0.90166612,-0.80833926,-0.77681591,-0.61709795,-0.55477231,-0.58333409,-0.62309751,-0.46569217,-0.24872577,-0.17098557,-0.1295466,-0.044622353,-0.081795682,-0.14183917,-0.07299239,0.019340959,0.19039186,0.16718983,0.051575787,0.11365591,0.09399915,0.13555701,0.082819637,0.060825655,0.14779608,0.071959326,0.19145379,0.20911726,0.1994593,0.36832787,0.3903987,0.23521455,0.22793787,0.43178812,0.56881597,0.69949617,0.59559634,0.38940245,0.47545958,0.60629915,0.58007456,0.52779133,0.55591304,0.58333988,0.65058492,0.72069743,0.44460987,0.3699947,0.5011173,0.63226213,0.5286402,0.5344445,0.68157117,0.3393214,0.32751144,0.39920564,0.40570429,0.56252037,0.68377753,0.77620815,0.89338595,1.102865,1.0058943,1.2306146,1.5342137,1.7541919,2.0194106,1.999369,1.7065497,1.6405541,1.6093579,1.4763966,1.0297669,0.66287146,0.46085246,0.12307024,-0.074586636,-0.06909742,-0.11265499,-0.047692991,-0.083177206,-0.17187848,-0.069914409,0.0960022,-0.066319228,-0.12211322,-0.005808059,-0.41723704,-0.10525622,0.037258254,0.10629753,0.34217337,0.87284985,1.234233,1.1095592,1.1699149,1.1039219,0.97020585,0.59887736,0.76878844,0.7182647,-0.11575753,-2.35644
3125,0.53608564,-2.9111311,-4.0271348,-4.6269735,-4.1960121,-3.0879838,-1.6427053,-1.4591279,-0.9221887,-0.12062577,0.13419777,-0.065817429,-0.077481252,-0.001675446,-0.051486873,0.042555058,-0.17521536,-0.050987116,-0.29757437,-0.23634007,-0.14190799,-0.33073769,-0.18166738,-0.29579213,-0.41469557,-0.38039712,-0.47095471,-0.45600811,-0.72175251,-0.69005264,-0.68421114,-0.74102192,-0.8764018,-0.90393459,-0.76734694,-0.8479714,-0.82595399,-0.81099001,-0.84254689,-0.71534432,-0.67059462,-0.69244905,-0.56469568,-0.55976425,-0.42686728,-0.27178528,-0.21528458,-0.19972284,-0.049577523,-0.02282447,-0.13593861,-0.13280592,-0.054614532,-0.050183965,-0.011568373,0.068675186,0.19017669,0.1429048,0.13049807,0.26047522,0.22999873,0.17027791,0.25270014,0.3103527,0.26657983,0.34627201,0.39843663,0.48011782,0.51461171,0.56564683,0.6161308,0.53720764,0.54923336,0.59782621,0.64126913,0.57187786,0.63326637,0.45914789,0.40251242,0.43268281,0.40449511,0.37052159,0.40207346,0.37916991,0.32055253,0.34303781,0.28791805,0.32542697,0.26738631,0.25194232,0.29373603,0.28339682,0.22949104,0.17122515,0.21854177,0.20455565,0.31332913,0.4898634,0.77465908,0.92674071,1.1250781,1.2777144,1.443068,1.6070239,1.9260534,1.9549176,1.8746365,1.6417472,1.4413137,1.2379679,0.9130451,0.66028933,0.19251349,-0.14094783,-0.35304339,-0.37416973,-0.36632538,-0.3636827,-0.34974276,-0.34756195,-0.37897035,-0.39513169,-0.2764705,-0.34529249,-0.37865676,-0.35490737,-0.27416761,-0.26522191,-0.24648481,-0.11279668,0.13797683,0.62073063,0.88305065,0.81452459,1.0459382,1.012756,1.1526479,1.0258494,2.0526243,1.6511533
2537,-0.077009817,-2.4769498,-3.8502497,-4.3631187,-3.8875082,-3.1316062,-2.0797722,-1.6075772,-1.2725939,-0.5230793,-0.4912728,-0.45659661,-0.52879996,-0.46268371,-0.42797317,-0.44979956,-0.48255331,-0.47031228,-0.4346274,-0.56242785,-0.50992745,-0.58676129,-0.54541431,-0.61117579,-0.60760797,-0.62144733,-0.74162276,-0.85222165,-0.81834767,-0.89077342,-0.95721857,-0.91271954,-0.98976728,-1.0302752,-0.95435926,-1.0192658,-1.0910125,-1.0164613,-1.0172478,-0.82393165,-0.77457154,-0.66419283,-0.53009423,-0.47132107,-0.35629768,-0.34510761,-0.24553306,-0.32344907,-0.1852773,-0.091481767,-0.088072389,-0.015020352,0.03792828,0.092540991,0.038324505,0.067611071,0.15397611,0.11332145,0.14585438,0.15968655,0.24579283,0.26271509,0.36015996,0.40172748,0.37445522,0.42403638,0.45627298,0.54736464,0.59695739,0.61938608,0.65154045,0.66523871,0.71454831,0.59956152,0.62552288,0.65316475,0.65316558,0.67075984,0.61940545,0.66298201,0.62526442,0.62968981,0.51419993,0.65978256,0.51026911,0.50249957,0.44999026,0.48929953,0.43457609,0.47294602,0.48789884,0.4735717,0.49173172,0.45255498,0.47005485,0.49440247,0.64612713,0.72234919,0.92641605,1.0961393,1.2082099,1.2998255,1.4948169,1.6615255,1.6647534,1.5438189,1.3616661,1.1109726,1.0064413,0.9439158,0.74912484,0.56693078,0.077462847,-0.032019319,0.024595016,-0.025711006,-0.024978138,-0.006030023,-0.029809894,-0.034654438,-0.060538946,0.007633637,-0.10695902,-0.054899022,-0.057918845,-0.027190381,-0.024618688,0.053842808,0.072466804,0.29292237,0.90463753,1.1148282,1.1441748,1.2747407,1.3179103,1.0400337,1.0289118,1.311602,1.7515558,0.016732735
4993,0.80084324,-1.6095794,-3.2716899,-3.9712342,-4.4643199,-3.814696,-2.5017296,-1.561094,-1.426556,-0.88266454,-0.043265909,-0.2106622,-0.23196264,-0.16780228,-0.18413788,-0.1655479,-0.13149742,-0.11576395,-0.25293086,-0.29723161,-0.2873449,-0.36053237,-0.23910124,-0.29418459,-0.37931568,-0.44751644,-0.50437089,-0.4935368,-0.53789039,-0.60142798,-0.76519994,-0.70448912,-0.8199738,-0.8449853,-0.80469835,-0.83031211,-0.74086518,-0.76129005,-0.76263423,-0.74501067,-0.68097048,-0.60978575,-0.46349496,-0.45415755,-0.27970893,-0.33007382,-0.2872165,-0.22360139,-0.056164765,-0.068106303,-0.098305767,-0.018830503,-0.031592919,0.039022607,0.10412233,0.040553127,0.02419677,0.17550494,0.11360956,0.096286492,0.25975298,0.2133358,0.2178008,0.23709828,0.35837466,0.40629702,0.24274191,0.30935397,0.3012599,0.52014057,0.53792652,0.471752,0.49278696,0.51160383,0.50828597,0.48493058,0.41888992,0.49986078,0.41802197,0.34103974,0.4016052,0.42244125,0.41797998,0.37542928,0.36017389,0.33272637,0.38667844,0.38248323,0.29938121,0.36856707,0.29783854,0.33379023,0.25349002,0.29829229,0.35176472,0.33455485,0.51286527,0.68284144,0.92213949,0.94476738,1.1974927,1.3698631,1.7441568,2.0494392,1.9900472,1.8665666,1.8503322,1.635831,1.3332974,1.1807159,0.76310169,0.44805174,0.027370131,-0.30209453,-0.31388441,-0.38602594,-0.49178808,-0.38684051,-0.42433295,-0.42807077,-0.45668538,-0.26562168,-0.35522135,-0.3769686,-0.4012615,-0.45939332,-0.3162497,-0.17062761,-0.28323911,-0.14547968,0.33620341,0.74419309,0.8485959,0.92430965,1.192255,1.2950678,1.4394765,1.2856518,2.1185199,1.329099
3860,-0.6484595,-2.2130023,-2.7862881,-3.6869934,-4.1934421,-4.0436343,-2.7466026,-1.6105092,-1.30534,-0.76931332,-0.11886274,-0.10078667,-0.29382097,-0.21710582,-0.17745353,-0.18497886,-0.18636154,-0.31532214,-0.41494871,-0.35624361,-0.25116756,-0.13620992,-0.37514633,-0.40128708,-0.28243358,-0.26176609,-0.32489806,-0.41372068,-0.22696136,-0.23797143,-0.46411747,-0.37806039,-0.35328585,-0.33909171,-0.41076361,-0.63062821,-0.5260583,-0.40852822,-0.41633058,-0.33921577,-0.15058319,-0.2666219,-0.16696399,-0.075140374,-0.05030283,-0.1163602,0.10574695,0.15013698,0.20123504,0.26270188,0.050211976,0.023019646,0.012766858,0.002695246,-0.003167613,0.028697274,0.22100115,0.31001281,0.11819089,0.043348469,0.17641494,0.30242696,0.050266866,-0.035530038,0.15552925,0.215723,0.31090905,0.25320348,0.270055,0.33883951,0.32248935,0.30989369,0.45757877,0.43617859,0.53785243,0.52126896,0.73288884,0.90589767,0.49196306,0.69944316,0.45339236,0.4215164,0.34571092,0.3407646,0.49008522,0.5055734,0.6086202,0.61225553,0.40215461,0.35123968,0.38331568,0.50524851,0.33764015,0.30587161,0.47372444,0.59309161,0.66560955,0.97359385,1.0498637,1.045175,1.2923786,1.6381795,1.9868245,2.1038527,1.7092178,1.719911,1.7109053,1.4255414,1.4127531,0.92549731,0.47345461,0.38329808,0.25104662,-0.25620314,-0.46289311,-0.24528106,-0.184333,-0.45365483,-0.34671999,-0.33771083,-0.35409133,-0.14262323,-0.21329192,-0.37267622,-0.20359555,-0.087848538,-0.34564121,-0.32114861,0.039135039,1.1151161,2.0510394,1.9592932,1.7507911,1.2647082,-0.012453987,-1.1880938,-1.7966163,-1.5280497,-0.44294353,-1.3883266
1635,-2.2998921,-4.2653988,-4.6292178,-4.5089746,-3.5531244,-2.4481386,-1.4741481,-1.2643569,-0.52222785,0.013203223,-0.16219429,-0.13018866,-0.22519028,-0.094726684,-0.08132487,-0.17294999,-0.025040405,-0.14533964,-0.15562348,-0.1019714,-0.23461118,-0.21719499,-0.23812306,-0.24794553,-0.27076751,-0.33625791,-0.34416669,-0.41422432,-0.45969119,-0.50327419,-0.65487843,-0.55869139,-0.69424943,-0.73643951,-0.77433855,-0.85757274,-0.68279092,-0.74576107,-0.76381492,-0.63426654,-0.61017104,-0.48582841,-0.36966963,-0.32422933,-0.21509772,-0.12762185,-0.042610461,0.045987889,0.018069936,0.060287036,0.054111141,0.080427789,0.07417273,0.17618797,0.22112999,0.097686917,0.09215139,0.13305142,0.11171834,0.10076534,0.18137731,0.10808882,0.183825,0.19281566,0.28412899,0.16310347,0.32134199,0.29588516,0.30740485,0.39474684,0.45907745,0.43348342,0.52220976,0.53528661,0.5195851,0.4747072,0.49953854,0.53875645,0.56353224,0.55007617,0.51573772,0.31767707,0.38404396,0.32254435,0.32856491,0.38109424,0.29306034,0.26507113,0.27927059,0.23886657,0.26273179,0.20519651,0.27770358,0.23845866,0.37458475,0.57606137,0.73475869,0.94721406,1.0543243,1.206109,1.3329114,1.5721906,1.8248632,1.7643355,1.8173928,1.6764224,1.5405669,1.2825762,0.99820093,0.79607897,0.49517135,0.15391972,-0.15647547,-0.27197337,-0.19177213,-0.26490405,-0.30596376,-0.26270669,-0.33013112,-0.27896494,-0.18400168,-0.36559518,-0.21323519,-0.26123192,-0.24362149,-0.25672227,-0.3018527,-0.2780862,-0.15491244,0.152842,0.63367195,0.7815646,0.83509253,1.0122975,1.1406262,1.2092262,1.1985729,1.049055,1.5371773,0.31071623
748,2.1577288,0.39673089,-1.9815111,-3.4551366,-4.3008571,-4.6172035,-3.5310083,-2.1404023,-1.9812246,-1.2070262,-0.20367772,-0.13265618,-0.15016295,-0.19254526,-0.24355237,-0.2685805,-0.1427936,-0.16111666,-0.10073155,-0.1600626,-0.32272414,-0.27002421,-0.31723757,-0.33432291,-0.3550501,-0.4538299,-0.45054764,-0.46139367,-0.56694043,-0.53598716,-0.56546977,-0.70177824,-0.71778689,-0.79040775,-0.91131262,-0.96650087,-0.89374613,-1.0320212,-1.012429,-0.92298403,-0.85882558,-0.85610098,-0.80859288,-0.67481094,-0.62178543,-0.5050487,-0.45482546,-0.25911743,-0.27346203,-0.19348985,-0.084241029,-0.098423457,-0.045925138,0.059078809,-0.012008155,0.009632893,0.053464376,0.042165347,0.11454849,0.10316544,0.27047471,0.12587318,0.19486151,0.26691205,0.17531434,0.36750939,0.27769528,0.4144198,0.44984231,0.49054528,0.57011193,0.58284074,0.50821744,0.4767192,0.6165181,0.58398944,0.62884862,0.45576675,0.54251502,0.76537252,0.71649316,0.65073451,0.5695936,0.51169814,0.35052216,0.52108907,0.50968068,0.35964472,0.43479942,0.35495474,0.37654045,0.27464118,0.271352,0.32597566,0.27610449,0.22020605,0.18108586,0.19524037,0.1598779,0.29630616,0.27367175,0.33867541,0.47776329,0.80513396,0.93973538,1.0245347,1.2898742,1.6337582,1.572484,1.4287404,1.1622882,0.76589955,0.68083765,0.86812717,0.76988921,0.4816825,0.085317454,-0.38391247,-0.28897243,-0.27755603,-0.29303623,-0.21208956,-0.30914407,-0.2465774,-0.3005186,-0.16791796,-0.20740393,-0.10609737,-0.085829932,-0.050318679,0.097883259,0.56860212,0.87026192,1.0257893,1.7667553,1.6743742,1.8043231,1.2596292,1.3703362,1.9350045
2974,-0.96685277,-2.1712318,-3.1701485,-3.7076264,-4.1564508,-3.8237932,-3.356167,-2.0452361,-0.96672935,-0.7841309,-0.31874765,0.058595226,0.055559805,-0.002562895,0.077406506,0.16587207,0.12040665,-0.021301551,0.077224602,0.013968888,0.09418462,0.15183033,0.035025585,-0.054637065,0.048875833,0.08949468,0.069534346,0.083352272,0.073965654,0.14442937,0.16920234,0.18298594,0.074173053,0.070470979,0.14650821,0.1401227,0.046812246,0.15077182,0.19170731,0.15562797,0.25259034,0.26780718,0.21507818,0.25026037,0.3000951,0.20419539,0.29783648,0.25099156,0.37511249,0.3199748,0.26137742,0.40597946,0.34987193,0.36665976,0.28803574,0.26678785,0.24843435,0.16515727,0.15705704,0.141233,0.14431502,0.12545254,0.22349863,0.16032571,0.1681473,0.19173422,0.24299504,0.24785028,0.23096431,0.24991614,0.36004171,0.25450188,0.25843268,0.48243213,0.51146782,0.51718342,0.54821065,0.49338181,0.45953516,0.61342193,0.54237818,0.56526859,0.50306825,0.49085996,0.52053892,0.44822229,0.46697976,0.47298094,0.44653336,0.41619135,0.46702144,0.45545026,0.49199346,0.67360052,0.76351957,1.0092614,1.1802401,1.4240544,1.7213961,1.8895357,1.9655337,1.9385317,1.7748586,1.5010149,1.3612057,1.0852483,0.89876594,0.58983018,0.19492932,-0.021012463,-0.27083224,-0.3408923,-0.25440005,-0.28355434,-0.27005574,-0.27155248,-0.30950865,-0.31211845,-0.27360614,-0.35174554,-0.33719915,-0.33049045,-0.32669278,-0.47775826,-0.46721165,-0.34657395,-0.29985723,0.090222587,0.64585736,0.97040531,0.58086467,0.082568845,-0.93594809,-1.604829,-1.7797928,-1.755157,-1.3704029,-0.87208277,-1.2812102,-2.4952844
